dis_id,dis_name,city_id
1893,KUNDUR UTARA,150
1894,PULAU TIGA,147
1895,SAGULUNG,148
1896,TOAPAYA,146
1897,PADEMANGAN,152
1898,TAMBORA,153
1899,KRAMAT JATI,154
1900,JATINEGARA,154
1901,CIPAYUNG,154
1902,MAMPANG PRAPATAN,155
1903,PASAR REBO,154
1904,TANAH ABANG,156
1905,PESANGGRAHAN,155
1906,TEBET,155
1907,SENEN,156
1908,CAKUNG,154
1909,KEMAYORAN,156
1910,CEMPAKA PUTIH,156
1911,CENGKARENG,153
1912,CIRACAS,154
1913,GAMBIR,156
1914,JAGAKARSA,155
1915,MENTENG,156
1916,PANCORAN,155
1917,CILANDAK,155
1918,PASAR MINGGU,155
1919,CILINCING,152
1920,KEBAYORAN BARU,155
1921,MAKASAR,154
1922,PULO GADUNG,154
1923,KEBAYORAN LAMA,155
1924,DUREN SAWIT,154
1925,KEBON JERUK,153
1926,JOHAR BARU,156
1927,TAMAN SARI,153
1928,GROGOL PETAMBURAN,153
1929,SETIA BUDI,155
1930,SAWAH BESAR,156
1931,PALMERAH,153
1932,KEMBANGAN,153
1933,KALIDERES,153
1934,PENJARINGAN,152
1935,MATRAMAN,154
1936,TANJUNG PRIOK,152
1937,KELAPA GADING,152
1938,KOJA,152
1939,KEPULAUAN SERIBU UTARA,157
1940,KEPULAUAN SERIBU SELATAN,157
1941,SUKMAJAYA,158
1942,KARAWANG BARAT,159
1943,KARAWANG TIMUR,159
1944,GUNUNG JATI (CIREBON UTARA),160
1945,RANCA BALI,161
1946,RENGASDENGKLOK,159
1947,CIAMBAR,162
1948,SITURAJA,163
1949,WALED,160
1950,LOSARI,160
1951,CIKEDUNG,164
1952,LIGUNG,165
1953,KUNINGAN,166
1954,CINEAM,167
1955,REGOL,161
1956,ARJASARI,161
1957,CIWARU,166
1958,RAJADESA,168
1959,BALEENDAH,161
1960,JATIWANGI,165
1961,KLARI,159
1962,SUKASARI,169
1963,MAJA,165
1964,ANJATAN,164
1965,PLERED,170
1966,TANJUNGSARI,171
1967,ANTAPANI (CICADAS),161
1968,ARAHAN,164
1969,BEKASI TIMUR,172
1970,ARGAPURA,165
1971,CIGUDEG,171
1972,CIHIDEUNG,167
1973,TALAGA,165
1974,HARJAMUKTI,160
1975,LEUWISARI,167
1976,PATROL,164
1977,ARJAWINANGUN,160
1978,CICENDO,161
1979,LEMAHABANG,160
1980,ASTANAJAPURA,160
1981,PANGENAN,160
1982,TENGAH TANI,160
1983,KEMANG,171
1984,CIKELET,173
1985,LUMBUNG,168
1986,CIBEUREUM,167
1987,SINDANG,164
1988,JATITUJUH,165
1989,KADIPATEN,165
1990,CONGGEANG,163
1991,BOJONGLOA KALER,161
1992,SUMUR BANDUNG,161
1993,BABAKAN CIPARAY,161
1994,MAJALENGKA,165
1995,PABEDILAN,160
1996,BABAKAN MADANG,171
1997,SUKAHAJI,165
1998,NAGRAK,162
1999,CIDAHU,162
2000,BOGOR TENGAH - KOTA,171
2001,CINAMBO,161
2002,CICALENGKA,161
2003,CARIU,171
2004,LEUWISADENG,171
2005,KIARACONDONG,161
2006,BABAKAN,160
2007,CIBEUREUM,162
2008,CIPARAY,161
2009,CISAAT,162
2010,CISEENG,171
2011,CIWARINGIN,160
2012,DRAMAGA,171
2013,KERTAJATI,165
2014,PANGANDARAN,174
2015,SUMBER,160
2016,TENJO,171
2017,WANAYASA,170
2018,KARANGTENGAH,175
2019,BABAKANCIKAO,170
2020,CIGANDAMEKAR,166
2021,GABUSWETAN,164
2022,PARUNG KUDA,162
2023,RAJAGALUH,165
2024,CIANJUR,175
2025,PANGATIKAN,173
2026,CIGUGUR,166
2027,JALAKSANA,166
2028,SINDANGAGUNG,166
2029,BANTARUJEG,165
2030,SUKALUYU,175
2031,KADUGEDE,166
2032,BABELAN,172
2033,SELAJAMBE,166
2034,BANYURESMI,173
2035,SUMEDANG SELATAN,163
2036,CIKIJING,165
2037,JASINGA,171
2038,KALIPUCANG,174
2039,PANJALU,168
2040,DARMA,166
2041,JAMBLANG,160
2042,DUKUPUNTANG,160
2043,SINDANGWANGI,165
2044,PABUARAN,169
2045,NARINGGUL,175
2046,JONGGOL,171
2047,KALI BUNDER,162
2048,CIBOGO,169
2049,GANTAR,164
2050,PALIMANAN,160
2051,CISURUPAN,173
2052,DAWUAN,165
2053,PAGADEN BARAT,169
2054,BANJAR,176
2055,BALONGAN,164
2056,JATISARI,159
2057,RAWAMERTA,159
2058,BOGOR BARAT - KOTA,171
2059,CANGKUANG,161
2060,MUNDU,160
2061,CILIMUS,166
2062,CICURUG,162
2063,CIPAKU,168
2064,GEKBRONG,175
2065,LEMAHSUGIH,165
2066,TEGAL BULEUD,162
2067,CIPEUNDEUY,169
2068,KALIJATI,169
2069,WIDASARI,164
2070,BANGODUA,164
2071,KLANGENAN,160
2072,CISAGA,168
2073,LANGKAPLANCAR,174
2074,PANAWANGAN,168
2075,SUBANG,166
2076,PAMARICAN,168
2077,CIAWI,171
2078,SUKATANI,172
2079,BANJARAN,161
2080,BANJARAN,165
2081,SUMBERJAYA,165
2082,PANUMBANGAN,168
2083,BANJARSARI,168
2084,BAYONGBONG,173
2085,CIDADAP,162
2086,JATINUNGGAL,163
2087,PANGALENGAN,161
2088,SUKARESIK,167
2089,BANJARWANGI,173
2090,SALOPA,167
2091,JAMPANG TENGAH,162
2092,BANTARGADUNG,162
2093,BANTAR GEBANG,172
2094,KLAPA NUNGGAL (KELAPA NUNGGAL),171
2095,NANGGUNG,171
2096,PURWADADI,168
2097,BOGOR UTARA - KOTA,171
2098,PEBAYURAN,172
2099,RANCA BUNGUR,171
2100,CIPATUJAH,167
2101,WARUNG KIARA,162
2102,CISARUA,163
2103,CIBINGBIN,166
2104,BUNGURSARI,167
2105,CIJAMBE,169
2106,PABUARAN,162
2107,PANYINGKIRAN,165
2108,BANYUSARI,159
2109,TANJUNGKERTA,163
2110,TARAJU,167
2111,CIBITUNG,162
2112,SUKAHENING,167
2113,SUKASARI,163
2114,KATAPANG,161
2115,MALAUSMA,165
2116,BOGOR TIMUR - KOTA,171
2117,CIPONGKOR,177
2118,BAREGBEG,168
2119,LAKBOK,168
2120,LEUWILIANG,171
2121,CIGASONG,165
2122,BAROS,162
2123,CIMAHI TENGAH,178
2124,MALANGBONG,173
2125,PARUNGPONTENG,167
2126,PASIRWANGI,173
2127,CIGEDUG,173
2128,CISARUA,171
2129,BATUJAJAR,177
2130,BATUJAYA,159
2131,CIJULANG,174
2132,CIBINONG,175
2133,CIPANAS,175
2134,PATARUMAN,176
2135,CILILIN,177
2136,CIMERAK,174
2137,BANDUNG KIDUL,161
2138,CIBADAK,162
2139,DAWUAN,169
2140,MANONJAYA,167
2141,BOGOR SELATAN - KOTA,171
2142,TEGAL WARU,170
2143,GEGESIK,160
2144,JATINAGARA,168
2145,CILAMAYA KULON,159
2146,SINDANG,165
2147,BEBER,160
2148,CIMARAGAS,168
2149,SAWANGAN,158
2150,BEJI,158
2151,PURWADADI,169
2152,CIREUNGHAS,162
2153,CIMAHI,166
2154,KARANGAMPEL,164
2155,SADANANYA,168
2156,LEBAKWANGI,166
2157,MAJALAYA,159
2158,CUGENANG,175
2159,CAMPAKA,170
2160,CIAMIS,168
2161,CIAMPEA,171
2162,WARUDOYONG,162
2163,BOJONG GENTENG,162
2164,BATUNUNGGAL,161
2165,BINONG,169
2166,BEKASI BARAT,172
2167,MAJALAYA,161
2168,BLANAKAN,169
2169,KARANGWARENG,160
2170,MANDE,175
2171,LEGONKULON,169
2172,TUKDANA,164
2173,PLUMBON,160
2174,SUKRA,164
2175,TAMBAKDAHAN,169
2176,BOJONG,170
2177,BOJONGGEDE,171
2178,JAMPANG KULON,162
2179,PARUNG,171
2180,PUSAKAJAYA,169
2181,PAMEUNGPEUK,173
2182,SUSUKAN,160
2183,GUNUNG PUTRI,171
2184,RAWALUMBU,172
2185,CIPAYUNG,158
2186,BOJONGSARI,158
2187,CURUGKEMBAR,162
2188,BUNGBULANG,173
2189,CIKEMBAR,162
2190,KRAMAT MULYA,166
2191,NAGREG,161
2192,PARIGI,174
2193,RONGGA,177
2194,BOJONGASIH,167
2195,PARAKAN SALAK,162
2196,SOLOKAN JERUK,161
2197,BOJONGGAMBIR,167
2198,JAMANIS,167
2199,RANCAH,168
2200,SAGULING,177
2201,NYALINDUNG,162
2202,LANGENSARI,176
2203,KADUPANDAK,175
2204,AGRABINTA,175
2205,NGAMPRAH,177
2206,PAMEUNGPEUK,161
2207,CIJATI,175
2208,BUAHDUA,163
2209,KASOMALANG,169
2210,RANCAEKEK,161
2211,BOJONGMANGU,172
2212,CIPEUNDEUY,177
2213,CIJEUNGJING,168
2214,CILEDUG,160
2215,TANGGEUNG,175
2216,BOJONGPICUNG,175
2217,BOJONGSOANG,161
2218,CULAMEGA,167
2219,GUNUNG TANJUNG,167
2220,INDRAMAYU,164
2221,KEDUNG WARINGIN,172
2222,PADAHERANG,174
2223,TIRTAMULYA,159
2224,KEBONPEDES,162
2225,LOHBENER,164
2226,TIRTAJAYA,159
2227,SUKAGUMIWANG,164
2228,BONGAS,164
2229,PAMANUKAN,169
2230,PASEH,163
2231,CIMANGGU,162
2232,PASEKAN,164
2233,CIBUGEL,163
2234,SINDANGKASIH,168
2235,CIAWI,167
2236,TOMO,163
2237,JATIBARANG,164
2238,KANDANGHAUR,164
2239,CIKIDANG,162
2240,CIDAHU,166
2241,JATILUHUR,170
2242,TAKOKAK,175
2243,KAPETAKAN,160
2244,CILEBAK,166
2245,PONDOKSALAM,170
2246,BUNGURSARI,170
2247,TANJUNGSIANG,169
2248,KADIPATEN,167
2249,MALEBER,166
2250,HANTARA,166
2251,JALANCAGAK,169
2252,GUNUNGHALU,177
2253,PAGELARAN,175
2254,WARUNGKONDANG,175
2255,KUTAWARINGIN,161
2256,SINDANGKERTA,177
2257,CIGUGUR,174
2258,GEGER BITUNG,162
2259,PALASAH,165
2260,PELABUHAN / PALABUHAN RATU,162
2261,SURADE,162
2262,SUKADANA,168
2263,SETU,172
2264,LENGKONG,161
2265,SUKARAJA,171
2266,TALAGASARI,159
2267,ANDIR,161
2268,CAMPAKA,175
2269,CAMPAKA MULYA,175
2270,CIMAUNG,161
2271,KEDOKAN BUNDER,164
2272,CANTIGI,164
2273,PLERED,160
2274,DAYEUHKOLOT,161
2275,LELES,173
2276,CARINGIN,162
2277,WALURAN,162
2278,BANDUNG KULON,161
2279,CARINGIN,171
2280,CARINGIN,173
2281,CISOLOK,162
2282,KARANGTENGAH,173
2283,CIKATOMAS,167
2284,LOSARANG,164
2285,CIBUAYA,159
2286,TALUN (CIREBON SELATAN),160
2287,PADALARANG,177
2288,LELEA,164
2289,CIBUNGBULANG,171
2290,JAPARA,166
2291,PURWASARI,159
2292,CIGOMBONG,171
2293,KABANDUNGAN,162
2294,SUKATANI,170
2295,CIKARANG SELATAN,172
2296,CIOMAS,171
2297,CIASEM,169
2298,NUSAHERANG,166
2299,PAMIJAHAN,171
2300,CIATER,169
2301,KARANGNUNGGAL,167
2302,SUSUKAN LEBAK,160
2303,CIAWIGEBANG,166
2304,CIMAHI UTARA,178
2305,ASTANA ANYAR,161
2306,CIBEBER,175
2307,SUKAMAKMUR,171
2308,SUKARESMI,175
2309,TANAH SEREAL,171
2310,GUNUNG SINDUR,171
2311,BOJONGLOA KIDUL,161
2312,TANJUNGJAYA,167
2313,CIBALONG,167
2314,CIJERUK,171
2315,SAGARANTEN,162
2316,CIBARUSAH,172
2317,CIBATU,173
2318,CIBATU,170
2319,CIKALONG,167
2320,CIMAHI SELATAN,178
2321,KIARAPEDES,170
2322,IBUN,161
2323,CIEMAS,162
2324,GUNUNG GURUH,162
2325,TRISI / TERISI,164
2326,PATOKBEUSI,169
2327,CIMEUNYAN,161
2328,CIMALAKA,163
2329,CIBEUREUM,166
2330,KERTASARI,161
2331,SUKAMANTRI,168
2332,JATINANGOR,163
2333,KAWALU,167
2334,CILAKU,175
2335,CIBINONG,171
2336,CILEUNYI,161
2337,TENJOLAYA,171
2338,CIBIUK,173
2339,CIRANJANG,175
2340,CIKAJANG,173
2341,LEMBANG,177
2342,PACET,175
2343,PASIRJAMBU,161
2344,RUMPIN,171
2345,DARMARAJA,163
2346,PANCATENGAH,167
2347,CIDAUN,175
2348,UJUNGJAYA,163
2349,PARUNG PANJANG,171
2350,RANCAKALONG,163
2351,TAROGONG KIDUL,173
2352,CIBITUNG,172
2353,PASAWAHAN,166
2354,SIMPENAN,162
2355,CIBEUNYING KIDUL,161
2356,SAGALAHERANG,169
2357,CICANTAYAN,162
2358,CIKARANG PUSAT,172
2359,PURABAYA,162
2360,CINGAMBUL,165
2361,PASAWAHAN,170
2362,CIDOLOG,168
2363,CIDOLOG,162
2364,CIGALONTANG,167
2365,CISALAK,169
2366,SUCINARAJA,173
2367,CIBEUNYING KALER,161
2368,SUBANG,169
2369,BLUBUR LIMBANGAN,173
2370,MANGKUBUMI,167
2371,CIBALONG,173
2372,SELAAWI,173
2373,LURAGUNG,166
2374,PAMULIHAN,163
2375,UJUNG BERUNG,161
2376,PASEH,161
2377,CISITU,163
2378,SINGAJAYA,173
2379,PASALEMAN,160
2380,MARGAASIH,161
2381,PARONGPONG,177
2382,SUKANAGARA,175
2383,CIKALONGKULON,175
2384,TEGALWARU,159
2385,CIHAMPELAS,177
2386,KARANGKANCANA,166
2387,CIMANGGUNG,163
2388,CIKANCUNG,161
2389,BANDUNG WETAN,161
2390,CIHAURBEUTI,168
2391,CISOMPET,173
2392,HAURWANGI,175
2393,CIHURIP,173
2394,TANJUNGSARI,163
2395,MANIIS,170
2396,BUAHBATU (MARGACINTA),161
2397,MEKARMUKTI,173
2398,CINIRU,166
2399,SERANGPANJANG,169
2400,JATIGEDE,163
2401,SINGAPARNA,167
2402,CIKADU,175
2403,CISAYONG,167
2404,KADUDAMPIT,162
2405,CIKAKAK,162
2406,TAWANG,167
2407,CIKALONG WETAN,177
2408,CILAMAYA WETAN,159
2409,SIDAMULIH,174
2410,SODONGHILIR,167
2411,CIKAMPEK,159
2412,KOTABARU,159
2413,GARAWANGI,166
2414,CILEBAR,159
2415,CIRACAP,162
2416,TANJUNGMEDAR,163
2417,CIKARANG UTARA,172
2418,CISEWU,173
2419,WADO,163
2420,CIKAUM,169
2421,PACET,161
2422,CIKARANG BARAT,172
2423,DEPOK,160
2424,KADUNGORA,173
2425,GEMPOL,160
2426,CIKOLE,162
2427,CITAMIANG,162
2428,GANEAS,163
2429,CIKONENG,168
2430,LEMBURSITU,162
2431,TEMPURAN,159
2432,PADAKEMBANG,167
2433,LENGKONG,162
2434,TAPOS,158
2435,SERANG BARU,172
2436,CILAWU,173
2437,CILENGKRANG,161
2438,SUKAJAYA,171
2439,CILEUNGSI,171
2440,DARANGDAN,170
2441,CILODONG,158
2442,TAROGONG KALER,173
2443,PUSPAHIANG,167
2444,SUKALARANG,162
2445,CIPICUNG,166
2446,GEDEBAGE,161
2447,GARUT KOTA,173
2448,MUSTIKA JAYA,172
2449,KARANGPAWITAN,173
2450,CINERE,158
2451,SOREANG,161
2452,PANGKALAN,159
2453,SAMARANG,173
2454,SUKARESMI,173
2455,WANARAJA,173
2456,PAGERAGEUNG,167
2457,CISARUA,177
2458,PANYILEUKAN,161
2459,CIBIRU,161
2460,COBLONG,161
2461,PURWAKARTA,170
2462,RANCASARI,161
2463,HAURGEULIS,164
2464,KALIMANGGIS,166
2465,LEUWIMUNDING,165
2466,CIPATAT,177
2467,MEGAMENDUNG,171
2468,CIKARANG TIMUR,172
2469,CIPEDES,167
2470,SUKAJADI,161
2471,JAYAKERTA,159
2472,MANDIRANCAN,166
2473,SUKASARI,170
2474,CIMANGGIS,158
2475,ARCAMANIK,161
2476,SUKARAJA,162
2477,KARANG JAYA,167
2478,TAJURHALANG,171
2479,CITEUREUP,171
2480,KAWALI,168
2481,CIDADAP,161
2482,JATIWARAS,167
2483,LEMAHABANG,159
2484,CIWIDEY,161
2485,COMPRENG,169
2486,JUNTINYUAT,164
2487,PANCALANG,166
2488,RAJAPOLAH,167
2489,PANCORAN MAS,158
2490,PAKENJENG,173
2491,GEBANG,160
2492,PEDES,159
2493,KESAMBI,160
2494,KRANGKENG,164
2495,LEUWIGOONG,173
2496,GREGED (GREGET),160
2497,SLIYEG,164
2498,PAGADEN,169
2499,KASOKANDEL,165
2500,PAMULIHAN,173
2501,SUKASARI,161
2502,PUSAKANAGARA,169
2503,KERSAMANAH,173
2504,PASIRKUDA,175
2505,SINDANGBARANG,175
2506,SUMEDANG UTARA,163
2507,LIMO,158
2508,PANGURAGAN,160
2509,KALAPA NUNGGAL,162
2510,GUNUNG PUYUH,162
2511,SUKARATU,167
2512,KALIWEDI,160
2513,BEKASI UTARA,172
2514,MEDAN SATRIA,172
2515,BANTARKALONG,167
2516,PABUARAN,160
2517,INDIHIANG,167
2518,PEKALIPAN,160
2519,SALAWU,167
2520,BEKASI SELATAN,172
2521,TAMBUN UTARA,172
2522,KERTASEMAYA,164
2523,SUKARAJA,167
2524,MANGUNJAYA,174
2525,JATIASIH,172
2526,PONDOK MELATI,172
2527,CIPUNAGARA,169
2528,PONDOK GEDE,172
2529,MANDALAJATI,161
2530,JATI SAMPURNA,172
2531,TAMBUN SELATAN,172
2532,CABANGBUNGIN,172
2533,KROYA,164
2534,SARIWANGI,167
2535,MUARA GEMBONG,172
2536,TAMBAKSARI,168
2537,KEDAWUNG,160
2538,KARANGSEMBUNG,160
2539,KARANGBAHAGIA,172
2540,TELUKJAMBE BARAT,159
2541,PURWAHARJA,176
2542,SURANENGGALA,160
2543,WERU,160
2544,SEDONG,160
2545,SUKABUMI,162
2546,LELES,175
2547,KEJAKSAN,160
2548,LEMAHWUNGKUK,160
2549,KUTAWALUYA,159
2550,CIAMPEL,159
2551,MANGUNREJA,167
2552,MARGAHAYU,161
2553,SUKAWENING,173
2554,TALEGONG,173
2555,TAMANSARI,167
2556,SUKARAME,167
2557,TARUMAJAYA,172
2558,SURIAN,163
2559,PEUNDEUY,173
2560,TAMANSARI,171
2561,TELUKJAMBE TIMUR,159
2562,PURBARATU,167
2563,PAKISJAYA,159
2564,TAMBELANG,172
2565,SUKAWANGI,172
2566,SUKAKARYA,172
2567,KERTANEGARA,179
2568,KEBUMEN,180
2569,ADIMULYO,180
2570,MUNTILAN,181
2571,WANAREJA,182
2572,REBAN,183
2573,SUBAH,183
2574,ADIPALA,182
2575,RAKIT,184
2576,KALIANGKRIK,181
2577,TUNJUNGAN,185
2578,BUMIAYU,186
2579,KEBASEN,187
2580,JATILAWANG,187
2581,PEJAGOAN,180
2582,BUAYAN,180
2583,SELOMERTO,188
2584,ADIWERNA,189
2585,GRABAG,190
2586,JUWANA,191
2587,AJIBARANG,187
2588,BINANGUN,182
2589,DUKUHSETI,191
2590,KEMRANJEN,187
2591,WERU,192
2592,KEBAKKRAMAT,193
2593,KARANGKOBAR,184
2594,AMBAL,180
2595,BULUSPESANTREN,180
2596,MUNGKID,181
2597,KEDUNGWUNI,194
2598,COMAL,195
2599,ULUJAMI,195
2600,LIMPUNG,183
2601,AMPELGADING,195
2602,BANJARNEGARA,184
2603,PETANAHAN,180
2604,ANDONG,196
2605,BUTUH,190
2606,BLORA KOTA,185
2607,MOJOTENGAH,188
2608,GODONG,197
2609,JENAWI,193
2610,TAMBAKROMO,191
2611,WONOKERTO,194
2612,PURWOKERTO TIMUR,187
2613,KALIGONDANG,179
2614,JATINEGARA,189
2615,AYAH,180
2616,PAGENTAN,184
2617,PURING,180
2618,JAKEN,191
2619,TAMAN,195
2620,TRANGKIL,191
2621,GEYER,197
2622,BAWEN,198
2623,KALIBENING,184
2624,NGOMBOL,190
2625,KROYA,182
2626,KEBONAGUNG,199
2627,KALIORI,200
2628,KARANGDOWO,201
2629,SAMBI,196
2630,KUTOWINANGUN,180
2631,LASEM,200
2632,BODEH,195
2633,KALIMANAH,179
2634,KARANGLEWAS,187
2635,KARANGPUCUNG,182
2636,KAWUNGANTEN,182
2637,KRAMAT,189
2638,LOSARI,186
2639,SARANG,200
2640,BOJONG,194
2641,GABUS,191
2642,WEDUNG,199
2643,BANJAREJO,185
2644,JEPON,185
2645,BAE,202
2646,BELIK,195
2647,PUNGGELAN,184
2648,KLEGO,196
2649,MARGOREJO,191
2650,KRANGGAN,203
2651,SUSUKAN,198
2652,BAGELEN,190
2653,GEMBONG,191
2654,KRADENAN,197
2655,MIRI,204
2656,PREMBUN,180
2657,PARAKAN,203
2658,SELOPAMPANG,203
2659,BANYUURIP,190
2660,KEDUNGTUBAN,185
2661,BUKATEJA,179
2662,KUNDURAN,185
2663,BATUR,184
2664,JUMAPOLO,193
2665,KALINYAMATAN,205
2666,KANDEMAN,183
2667,POLOKARTO,192
2668,PURWANTORO,206
2669,KALIWUNGU,202
2670,GUNTUR,199
2671,BAKI,192
2672,CEPOGO,196
2673,KEMANGKON,179
2674,JOGONALAN,201
2675,MIJEN,199
2676,CAWAS,201
2677,PANGKAH,189
2678,BALAPULANG,189
2679,LEBAKSIU,189
2680,SUKOLILO,191
2681,GRABAG,181
2682,PURWOREJO,190
2683,KANDANGAN,203
2684,EROMOKO,206
2685,SUKODONO,204
2686,BATURETNO,206
2687,JATIPURNO,206
2688,KARANGMONCOL,179
2689,KEMALANG,201
2690,DEMPET,199
2691,TLOGOMULYO,203
2692,BANSARI,203
2693,WINDUSARI,181
2694,PADURESO,180
2695,KENDAL,207
2696,KEMBANG,205
2697,KRAGAN,200
2698,BONOROWO,180
2699,CEPU,185
2700,WANAYASA,184
2701,PASAR KLIWON,208
2702,PAMOTAN,200
2703,NGALIYAN,198
2704,KAJORAN,181
2705,BANYUPUTIH,183
2706,BOYOLALI,196
2707,DELANGGU,201
2708,GEMAWANG,203
2709,GROGOL,192
2710,KALIJAMBE,204
2711,PRACIMANTORO,206
2712,SAMBUNG MACAN,204
2713,TEMBARAK,203
2714,BANCAK,198
2715,GUNUNGWUNGKAL,191
2716,SALE,200
2717,PURBALINGGA,179
2718,PURWOKERTO UTARA,187
2719,BANDAR,183
2720,TAWANGMANGU,193
2721,SEMARANG UTARA,198
2722,UNGARAN BARAT,198
2723,DUKUHTURI,189
2724,JEPARA,205
2725,PEKALONGAN UTARA,194
2726,BRINGIN,198
2727,BAWANG,184
2728,KEJOBONG,179
2729,SIGALUH,184
2730,BANDONGAN,181
2731,BAYAN,190
2732,KUTOARJO,190
2733,MAYONG,205
2734,NGRAMPAL,204
2735,PECALUNGAN,183
2736,TEGAL SELATAN,189
2737,WONOSEGORO,196
2738,BANDUNGAN,198
2739,JATINOM,201
2740,KEDU,203
2741,DONOROJO,205
2742,TOROH,197
2743,KARANGANYAR,199
2744,MRANGGEN,199
2745,NGABLAK,181
2746,NGAWEN,185
2747,BANJARHARJO,186
2748,NGARINGAN,197
2749,BANYUDONO,196
2750,BANTARKAWUNG,186
2751,GENUK,198
2752,JATI,185
2753,KARANGGEDE,196
2754,DEMAK,199
2755,JIKEN,185
2756,TERAS,196
2757,WEDARIJAKSA,191
2758,BANGSRI,205
2759,BULAKAMBA,186
2760,KARANGPANDAN,193
2761,SEMARANG TENGAH,198
2762,KEDUNGREJA,182
2763,PATEBON,207
2764,PAGERRUYUNG,207
2765,KARANGSAMBUNG,180
2766,WARUREJO,189
2767,KERTEK,188
2768,BOJONGSARI,179
2769,SALEM,186
2770,BREBES,186
2771,PEKUNCEN,187
2772,RANDUDONGKAL,195
2773,SOKARAJA,187
2774,KUWARASAN,180
2775,NUSAWUNGU,182
2776,BOJA,207
2777,GABUS,197
2778,KARANGANYAR,194
2779,SALAMAN,181
2780,KARANGANYAR,179
2781,BANJARMANGU,184
2782,PEMALANG,195
2783,MERTOYUDAN,181
2784,SUMPIUH,187
2785,RAWALO,187
2786,SUMBANG,187
2787,BANTARBOLANG,195
2788,BEJEN,203
2789,BOBOTSARI,179
2790,GAJAH,199
2791,GOMBONG,180
2792,NGADIREJO,203
2793,PURWODADI,190
2794,SAYUNG,199
2795,TALUN,194
2796,MANDIRAJA,184
2797,WARUNGASEM,183
2798,SUKOHARJO,192
2799,BULU,203
2800,LEBAKBARANG,194
2801,REMBANG,179
2802,CIMANGGU,182
2803,BANTARSARI,182
2804,PURWOKERTO BARAT,187
2805,MADUKARA,184
2806,KEMBARAN,187
2807,TERSONO,183
2808,WANGON,187
2809,CANDIROTO,203
2810,BATEALIT,205
2811,TIRTOMOYO,206
2812,SRUMBUNG,181
2813,KARANGNONGKO,201
2814,AMPEL,196
2815,BANJARSARI,208
2816,LOANO,190
2817,BANYUBIRU,198
2818,DUKUN,181
2819,WATUMALANG,188
2820,BANYUMANIK,198
2821,MOGA,195
2822,SAPURAN,188
2823,SINGOROJO,207
2824,PEKALONGAN SELATAN,194
2825,BAYAT,201
2826,SAWANGAN,181
2827,TEGALREJO,181
2828,PAKIS,181
2829,GUNEM,200
2830,JENAR,204
2831,NGAMPEL,207
2832,PANCUR,200
2833,TEMANGGUNG,203
2834,AMBARAWA,198
2835,NGUTER,192
2836,JUMO,203
2837,KLATEN UTARA,201
2838,KLATEN TENGAH,201
2839,KUDUS KOTA,202
2840,KETANGGUNGAN,186
2841,PEKALONGAN TIMUR,194
2842,MANISRENGGO,201
2843,TENGARAN,198
2844,SEMARANG SELATAN,198
2845,KEDUNG BANTENG,187
2846,KEBONARUM,201
2847,NALUMSARI,205
2848,CANDIMULYO,181
2849,KARANG TENGAH,199
2850,CILONGOK,187
2851,BUMIJAWA,189
2852,BOJONG,189
2853,GETASAN,198
2854,GUBUG,197
2855,COLOMADU,193
2856,GANTIWARNO,201
2857,SALAM,181
2858,BATANGAN,191
2859,KLEDUNG,203
2860,PULOSARI,195
2861,SIRAMPOG,186
2862,BATUWARNO,206
2863,BAWANG,183
2864,BLADO,183
2865,TEMPURAN,181
2866,KEMUSU,196
2867,GIRITONTRO,206
2868,PENGADEGAN,179
2869,PANINGGARAN,194
2870,TODANAN,185
2871,KEMIRI,190
2872,JAMBU,198
2873,JAPAH,185
2874,PABELAN,198
2875,KARANGANYAR,193
2876,SURUH,198
2877,NGUNTORONADI,206
2878,PANDANARUM,184
2879,PEDAN,201
2880,PEJAWARAN,184
2881,TULIS,183
2882,TULUNG,201
2883,UNGARAN TIMUR,198
2884,SEMPOR,180
2885,KAYEN,191
2886,MOJOLABAN,192
2887,KARANGANOM,201
2888,RANDUBLATUNG,185
2889,GAJAH MUNGKUR,198
2890,PEKALONGAN BARAT,194
2891,NOGOSARI,196
2892,SLUKE,200
2893,KLIRONG,180
2894,TAYU,191
2895,BENDOSARI,192
2896,GEBANG,190
2897,PLANTUNGAN,207
2898,SAWIT,196
2899,KALIWIRO,188
2900,KEDAWUNG,204
2901,SIMO,196
2902,TRETEP,203
2903,BENER,190
2904,KEPIL,188
2905,MAJENANG,182
2906,WIRADESA,194
2907,WONOSARI,201
2908,TALANG,189
2909,SIDOHARJO,204
2910,BERGAS,198
2911,NGARGOYOSO,193
2912,PURWOKERTO SELATAN,187
2913,MANYARAN,206
2914,TRUCUK,201
2915,SUSUKAN,184
2916,UNDAAN,202
2917,JATIYOSO,193
2918,LEKSONO,188
2919,GEBOG,202
2920,LUMBIR,187
2921,WADASLINTANG,188
2922,BONANG,199
2923,BOROBUDUR,181
2924,BANYUMAS,187
2925,KARANGGAYAM,180
2926,MREBET,179
2927,DAYEUHLUHUR,182
2928,WEDI,201
2929,SAMBONG,185
2930,SIWALAN,194
2931,GESI,204
2932,PATI,191
2933,PONCOWARNO,180
2934,CLUWAK,191
2935,PITURUH,190
2936,BUARAN,194
2937,NGLUWAR,181
2938,DORO,194
2939,BRUNO,190
2940,GATAK,192
2941,SAMBIREJO,204
2942,WINONG,191
2943,BRANGSONG,207
2944,JUMANTONO,193
